City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,cide,41.8921,33.0044,296.46,76,99,2.91,TR,1720733560
364,viqueque,-8.8673,126.3658,293.73,93,76,1.5,TL,1720733561
365,pingdingshan,33.7385,113.3012,296.44,92,71,0.8,CN,1720733562
366,akjoujt,19.6969,-14.4164,304.72,33,27,9.47,MR,1720733563
367,praia da vitoria,38.7333,-27.0667,295.29,73,40,2.25,PT,1720733565
368,bereznik,62.8551,42.7072,284.12,75,9,1.12,RU,1720733566
369,alzamay,55.5562,98.6644,287.37,99,100,3.19,RU,1720733567
370,mao,39.8885,4.2658,297.46,94,0,3.09,ES,1720733568
371,kavaratti,10.5669,72.642,300.04,86,100,7.74,IN,1720733570
372,balabac,7.9868,117.0645,299.23,86,100,5.49,PH,1720733571
373,kenai,60.5544,-151.2583,290.45,54,100,4.63,US,1720733572
374,mahavelona,-17.6848,49.5087,294.14,72,100,4.16,MG,1720733573
375,khorixas,-20.3667,14.9667,287.15,26,0,0.2,NA,1720733574
376,santiago de cao,-7.9589,-79.2392,292.22,77,46,5.14,PE,1720733576
377,pangkalanbuun,-2.6833,111.6167,294.25,100,28,0.86,ID,1720733578
378,tual,-5.6667,132.75,298.42,83,78,9.62,ID,1720733579
379,labuan,5.2767,115.2417,297.35,100,40,0.0,MY,1720733581
380,kerikeri,-35.2268,173.9474,281.99,94,7,2.24,NZ,1720733582
381,mokhsogollokh,61.4681,128.9203,291.39,72,98,0.76,RU,1720733583
382,alfonso,14.1408,120.8539,297.77,96,99,0.57,PH,1720733585
383,maardu,59.4767,25.025,292.15,92,20,2.06,EE,1720733586
384,robore,-18.3333,-59.75,293.2,56,81,0.0,BO,1720733587
385,dapa,9.7594,126.0531,300.45,82,93,3.85,PH,1720733589
386,totness,5.8833,-56.3167,299.63,86,73,4.1,SR,1720733590
387,banff,51.1762,-115.5698,303.72,13,1,3.6,CA,1720733591
388,barakani,-12.1356,44.4317,297.62,73,3,2.5,KM,1720733592
389,chitungwiza,-18.0127,31.0756,284.51,40,4,2.78,ZW,1720733594
390,vyshniy volochek,57.5913,34.5645,288.5,79,72,3.01,RU,1720733595
391,gorele,41.0308,39.0031,296.83,90,21,1.2,TR,1720733596
392,tekman,39.6436,41.5078,287.1,56,61,1.26,TR,1720733597
393,mersing,2.4312,103.8405,298.1,88,20,2.06,MY,1720733599
394,ciudad bolivar,8.1222,-63.5497,303.52,63,99,3.9,VE,1720733600
395,hammerfest,70.6634,23.6821,288.4,82,100,2.57,NO,1720733601
396,al bardiyah,31.7561,25.0865,299.36,78,0,2.0,LY,1720733602
397,uray,60.1247,64.7758,290.0,84,98,3.54,RU,1720733604
398,quarai,-30.3875,-56.4514,282.11,67,85,3.2,BR,1720733605
399,waingapu,-9.6567,120.2641,294.95,86,100,2.95,ID,1720733606
400,rio grande,-32.035,-52.0986,284.21,72,100,6.14,BR,1720733607
401,beidao,34.5686,105.8933,292.78,75,70,0.92,CN,1720733609
402,kapa'a,22.0752,-159.319,301.33,74,40,8.75,US,1720733610
403,pospelikha,51.95,81.7667,290.65,83,23,1.37,RU,1720733611
404,hantsavichy,52.758,26.43,294.01,87,47,2.5,BY,1720733614
405,adigrat,14.277,39.462,290.1,71,87,2.11,ET,1720733615
406,cinisi,38.1562,13.1073,302.38,64,0,1.9,IT,1720733616
407,peringat,6.0333,102.2833,298.12,94,40,1.54,MY,1720733617
408,novodvinsk,64.4165,40.8122,287.01,70,52,1.54,RU,1720733619
409,kirando,-7.4167,30.6,294.6,37,5,3.88,TZ,1720733620
410,aqadyr,48.2553,72.8483,292.64,40,0,4.0,KZ,1720733621
411,mahina,-17.5065,-149.489,300.02,78,75,3.09,PF,1720733622
412,karatuzskoye,53.6072,92.8667,286.04,95,47,1.6,RU,1720733624
413,strezhevoy,60.7333,77.5889,289.47,63,55,1.51,RU,1720733625
414,colchani,-20.3,-66.9333,273.23,30,0,3.19,BO,1720733626
415,selfoss,63.9331,-20.9971,285.4,97,100,7.35,IS,1720733627
416,erenhot,43.6475,111.9767,298.56,44,88,6.4,CN,1720733629
417,villa zempoala,19.45,-96.4167,304.21,67,99,3.29,MX,1720733630
418,mrakovo,52.7161,56.6244,288.51,98,100,2.39,RU,1720733631
419,okhotsk,59.3833,143.3,293.46,56,3,2.99,RU,1720733632
420,prince rupert,54.3161,-130.3201,288.98,74,100,1.54,CA,1720733634
421,ibresi,55.2961,47.0394,284.99,86,0,2.35,RU,1720733635
422,maintirano,-18.0667,44.0167,294.49,85,62,2.74,MG,1720733636
423,dawei,14.0833,98.2,297.6,93,100,0.73,MM,1720733637
424,sharlyk,52.9167,54.75,289.86,85,70,6.85,RU,1720733639
425,port shepstone,-30.7414,30.455,294.33,26,83,3.37,ZA,1720733640
426,agnibilekrou,7.1344,-3.2047,295.15,99,87,2.27,CI,1720733641
427,novofedorivka,46.1713,32.3178,300.66,34,38,3.21,UA,1720733642
428,ruston,32.5232,-92.6379,306.81,39,87,3.3,US,1720733644
429,copala,16.65,-98.9833,303.22,64,59,3.33,MX,1720733645
430,santo antonio do ica,-3.1022,-67.9397,297.98,95,75,1.52,BR,1720733646
431,kabalo,-6.05,26.9167,297.77,30,87,1.83,CD,1720733648
432,zaozersk,69.4005,32.4476,288.11,71,100,4.32,RU,1720733649
433,ciudad acuna,29.3232,-100.9522,309.31,38,0,6.17,MX,1720733586
434,tinajo,29.0788,-13.7081,294.64,78,20,12.35,ES,1720733651
435,debre birhan,9.6833,39.5333,287.16,68,100,0.9,ET,1720733652
436,silifke,36.3778,33.9344,301.96,72,1,1.96,TR,1720733655
437,point pedro,9.8167,80.2333,300.84,84,100,7.35,LK,1720733656
438,tucurui,-3.7661,-49.6725,301.68,57,73,1.86,BR,1720733657
439,seoni malwa,22.45,77.4667,298.93,87,100,5.06,IN,1720733659
440,sturgis,41.7992,-85.4192,301.29,70,32,0.8,US,1720733660
441,bartica,6.4,-58.6167,297.33,94,69,1.73,GY,1720733661
442,vanino,49.0869,140.2543,285.25,95,100,1.09,RU,1720733662
443,zunyi,27.6867,106.9072,296.06,95,100,1.49,CN,1720733664
444,cabedelo,-6.9811,-34.8339,296.52,86,18,7.28,BR,1720733665
445,yukhnov,54.7444,35.2297,288.55,80,46,1.26,RU,1720733666
446,tshabong,-26.05,22.45,286.33,14,10,4.16,BW,1720733667
447,kristiansund,63.1115,7.732,288.18,93,100,1.54,NO,1720733669
448,kayangel,8.0823,134.7173,301.53,74,91,2.3,PW,1720733670
449,labrador city,52.9463,-66.9114,297.14,26,0,17.88,CA,1720733671
450,barra de santo antonio,-9.4047,-35.5072,298.75,85,59,5.36,BR,1720733672
451,kingscliff,-28.2667,153.5667,287.04,82,53,2.06,AU,1720733674
452,shangmei,27.7428,111.2956,297.94,95,95,0.62,CN,1720733675
453,kirensk,57.7853,108.1119,294.48,78,72,0.53,RU,1720733676
454,whistler,50.1164,-122.9695,301.72,28,0,2.06,CA,1720733677
455,dzuunharaa,48.8523,106.4579,290.05,87,51,1.1,MN,1720733679
456,cold lake,54.4502,-110.2017,305.12,31,40,3.6,CA,1720733680
457,arno,60.1167,18.6333,288.59,86,86,3.06,SE,1720733681
458,nchelenge,-9.3451,28.734,291.1,41,6,0.72,ZM,1720733682
459,houlton,46.1262,-67.8403,294.38,95,100,2.06,US,1720733684
460,malango,-2.9627,119.9001,288.85,86,27,1.22,ID,1720733685
461,pangody,65.85,74.4859,291.09,63,32,3.83,RU,1720733686
462,sao miguel do araguaia,-13.275,-50.1628,300.76,27,4,1.79,BR,1720733687
463,syktyvkar,61.6764,50.8099,283.0,76,75,4.0,RU,1720733689
464,canico,32.6333,-16.85,298.55,91,20,2.06,PT,1720733690
465,la rinconada,37.4873,-5.9826,304.78,46,0,4.12,ES,1720733691
466,gasteiz / vitoria,42.85,-2.6667,292.01,83,100,1.54,ES,1720733692
467,newman,37.3138,-121.0208,314.28,6,0,0.92,US,1720733694
468,itoman,26.1247,127.6694,303.2,86,75,6.69,JP,1720733695
469,nenjiang,49.1833,125.2167,294.09,49,43,2.27,CN,1720733696
470,likiep,9.8251,169.3107,301.22,80,100,8.05,MH,1720733697
471,brisas de zicatela,15.8369,-97.0419,303.44,84,40,3.6,MX,1720733699
472,ternate,0.8,127.4,299.68,76,96,4.84,ID,1720733700
473,vila franca do campo,37.7167,-25.4333,294.38,99,100,1.53,PT,1720733701
474,businga,3.3333,20.8833,295.06,97,98,0.93,CD,1720733703
475,aldinga beach,-35.2793,138.4604,284.06,87,33,3.23,AU,1720733704
476,haiku-pauwela,20.9219,-156.3051,301.62,76,40,7.72,US,1720733707
477,opuwo,-18.0607,13.84,287.49,15,0,2.18,NA,1720733708
478,ad dilam,23.9915,47.1627,309.38,13,82,1.34,SA,1720733709
479,oltinko'l,40.8011,72.1634,299.24,31,2,2.16,UZ,1720733711
480,prokop'yevsk,53.9059,86.719,285.93,93,0,1.07,RU,1720733712
481,mutum biyu,8.6333,10.7667,298.11,88,56,3.34,NG,1720733713
482,anori,-3.7728,-61.6442,300.2,79,48,0.86,BR,1720733714
483,hatta,24.1167,79.6,302.91,69,100,4.74,IN,1720733716
484,lethem,3.3803,-59.7968,297.18,100,40,5.14,GY,1720733717
485,arkalyk,50.2486,66.9114,294.72,44,73,6.41,KZ,1720733718
486,taoudenni,22.6783,-3.9836,312.35,8,8,4.52,ML,1720733719
487,ataq,14.5377,46.8319,302.35,48,95,2.53,YE,1720733721
488,san andres,12.5847,-81.7006,298.16,94,20,2.06,CO,1720733722
489,ancud,-41.8697,-73.8203,279.95,85,0,1.54,CL,1720733723
490,port blair,11.6667,92.75,300.95,80,100,6.37,IN,1720733724
491,tindouf,27.6711,-8.1474,313.4,8,0,2.57,DZ,1720733726
492,bodo,67.28,14.405,287.56,93,75,2.57,NO,1720733727
493,alvorada,-12.48,-49.1247,301.3,28,11,2.64,BR,1720733728
494,mount gambier,-37.8333,140.7667,278.97,99,44,3.1,AU,1720733729
495,severo-yeniseyskiy,60.3725,93.0408,286.1,78,100,1.17,RU,1720733731
496,buta,2.7858,24.73,294.77,99,100,1.05,CD,1720733732
497,tsiombe,-25.3,45.4833,290.58,59,0,2.18,MG,1720733733
498,chimore,-16.9833,-65.1333,287.17,86,76,0.82,BO,1720733734
499,kasama,-10.2129,31.1808,283.29,38,1,1.83,ZM,1720733736
500,mayqayyng,51.4625,75.7986,294.95,56,26,2.49,KZ,1720733737
501,cam ranh,11.9214,109.1591,300.13,83,20,2.06,VN,1720733738
502,bahia blanca,-38.7196,-62.2724,278.84,77,83,0.13,AR,1720733739
503,lorengau,-2.0226,147.2712,298.67,90,100,0.51,PG,1720733741
504,darwin,-12.4611,130.8418,292.14,88,0,1.54,AU,1720733742
505,monroe,43.1501,-77.6831,296.12,83,100,2.04,US,1720733743
506,qarazhal,48.0078,70.7903,295.6,41,18,5.29,KZ,1720733744
507,sao martinho,39.5144,-9.1311,293.2,94,0,2.68,PT,1720733745
508,padang,-0.9492,100.3543,297.18,86,68,2.17,ID,1720733747
509,guelmim,28.987,-10.0574,294.34,83,20,2.57,MA,1720733749
510,kittila,67.6647,24.8936,287.93,100,100,3.6,FI,1720733751
511,sungailiat,-1.85,106.1333,298.61,87,17,4.39,ID,1720733752
512,federal,-30.9547,-58.7833,278.66,72,9,2.85,AR,1720733753
513,thinadhoo,0.5333,72.9333,301.32,74,4,1.94,MV,1720733754
514,as sulayyil,20.4607,45.5779,310.29,14,97,2.1,SA,1720733756
515,lom sak,16.7798,101.2422,297.13,95,97,2.71,TH,1720733757
516,the pas,53.8251,-101.2541,306.16,38,0,2.06,CA,1720733758
517,pilcaya,18.7333,-99.6833,299.73,77,83,1.29,MX,1720733759
518,ikere-ekiti,7.4913,5.2322,294.98,98,100,1.96,NG,1720733760
519,gallipoli,40.4103,26.6708,298.07,80,60,2.31,TR,1720733762
520,zabol,32.25,67.25,296.67,17,0,4.73,AF,1720733763
521,nelson bay,-32.7167,152.15,282.59,79,100,2.68,AU,1720733764
522,yeppoon,-23.1333,150.7333,286.07,76,0,1.84,AU,1720733766
523,beloomut,54.9448,39.3394,288.29,69,11,2.2,RU,1720733767
524,aljezur,37.3191,-8.8033,292.14,87,6,5.4,PT,1720733768
525,rezh,57.37,61.4043,288.51,97,95,3.2,RU,1720733769
526,nyala,12.05,24.8833,298.04,75,84,4.12,SD,1720733771
527,turka,49.1541,23.0297,291.55,92,100,1.77,UA,1720733772
528,ust'-kulom,61.6864,53.6902,282.26,75,26,3.26,RU,1720733773
529,mukalla,14.5425,49.1242,303.4,70,100,3.45,YE,1720733774
530,saint-philippe,-21.3585,55.7679,292.92,86,47,6.36,RE,1720733777
531,melekeok village,7.4957,134.6367,298.46,88,100,0.0,PW,1720733778
532,kone,-21.0595,164.8658,298.23,68,39,2.15,NC,1720733780
533,fale old settlement,-9.3852,-171.2468,301.14,77,16,6.0,TK,1720733781
534,curumani,9.1999,-73.5427,303.68,77,100,1.68,CO,1720733782
535,moyynkum,44.2914,72.9469,296.67,51,66,4.88,KZ,1720733785
536,el calafate,-50.3408,-72.2768,277.27,67,73,4.56,AR,1720733786
537,la reforma,25.0833,-108.05,303.95,60,0,5.33,MX,1720733787
538,thunder bay,48.4001,-89.3168,298.14,57,20,4.12,CA,1720733788
539,chabahar,25.2919,60.643,302.32,85,100,3.93,IR,1720733789
540,bata,1.8639,9.7658,297.89,85,100,4.27,GQ,1720733791
541,twin falls,42.3505,-114.6445,308.34,16,0,4.63,US,1720733792
542,ar ruseris,11.8659,34.3869,299.87,73,95,2.55,SD,1720733793
543,fiambala,-27.6871,-67.6149,277.3,40,0,4.83,AR,1720733794
544,santana,-0.0583,-51.1817,300.25,89,40,2.57,BR,1720733796
545,paraiso,9.8383,-83.8656,294.24,100,100,1.92,CR,1720733797
546,al jawf,29.5,38.75,304.39,19,96,3.26,SA,1720733798
547,deogarh,21.5333,84.7333,300.72,77,100,1.02,IN,1720733799
548,sausar,21.65,78.7833,299.17,87,100,2.6,IN,1720733801
549,yangambi,0.8102,24.4336,295.94,93,100,1.09,CD,1720733802
550,zapadnaya dvina,56.259,32.0745,289.04,82,12,2.72,RU,1720733803
551,puerto baquerizo moreno,-0.9,-89.6,298.7,65,40,6.69,EC,1720733804
552,yurga,55.7231,84.8861,285.46,85,58,1.18,RU,1720733808
553,antsohihy,-14.8796,47.9875,294.24,62,4,4.25,MG,1720733809
554,laojunmiao,39.8333,97.7333,291.45,45,72,1.59,CN,1720733811
555,bashmakovo,53.2133,43.0342,288.25,64,44,3.11,RU,1720733813
556,anton lizardo,19.05,-95.9833,304.38,70,99,4.77,MX,1720733815
557,plainville,41.6745,-72.8582,304.21,61,40,7.72,US,1720733816
558,benghazi,32.1167,20.0667,299.9,75,0,7.84,LY,1720733817
559,mthatha,-31.5889,28.7844,284.46,35,100,1.03,ZA,1720733818
560,plastun,44.7561,136.2939,287.02,98,100,1.23,RU,1720733820
561,tomatlan,19.9333,-105.25,301.23,80,100,1.37,MX,1720733821
562,torghay,49.6339,63.4981,297.84,45,100,2.47,KZ,1720733822
563,urumqi,43.801,87.6005,295.68,46,0,0.0,CN,1720733823
564,buriti alegre,-18.14,-49.0403,296.4,33,83,0.76,BR,1720733826
565,malabar,-33.9667,151.25,283.03,86,0,4.63,AU,1720733827
566,shingu,33.7333,135.9833,297.1,94,100,2.88,JP,1720733828
567,figuig (centre),32.1089,-1.2286,308.37,8,64,4.1,MA,1720733829
568,jiuquan,39.7432,98.5174,295.12,32,81,2.13,CN,1720733831
569,vesoul,47.5833,5.8333,293.19,93,78,0.5,FR,1720733832
570,khairpur nathan shah,27.0936,67.7337,308.46,46,67,7.87,PK,1720733833
571,istgah-e rah ahan-e garmsar,35.2346,52.3094,304.42,31,7,2.52,IR,1720733835
572,kidal,18.4411,1.4078,308.44,10,89,2.67,ML,1720733836
573,dryden,49.7833,-92.7503,302.31,42,0,6.69,CA,1720733837
574,cacu,-18.5567,-51.1308,298.54,36,7,1.86,BR,1720733838
575,guarapari,-20.6667,-40.4975,298.09,86,0,5.8,BR,1720733840
576,jiagedaqi,50.4167,124.1167,292.14,62,7,1.68,CN,1720733841
577,arvayheer,46.2639,102.775,286.16,79,26,4.05,MN,1720733842
578,san juan de miraflores,-12.1629,-76.9635,290.47,88,52,2.74,PE,1720733843
579,darovskoy,58.77,47.9564,284.12,89,1,2.59,RU,1720733845
580,rantepao,-2.9701,119.8978,288.85,86,27,1.22,ID,1720733846
581,uvira,-3.4067,29.1458,295.22,62,26,0.9,CD,1720733847
582,parnarama,-5.6817,-43.0933,299.01,59,45,0.61,BR,1720733848
583,acapulco de juarez,16.8634,-99.8901,304.05,66,75,4.63,MX,1720733849
584,progreso,21.2833,-89.6667,308.21,89,12,6.65,MX,1720733851
585,chunskiy,56.0815,99.6342,287.55,96,100,3.62,RU,1720733852
586,sing buri,14.85,100.2333,301.53,86,100,4.53,TH,1720733853
587,balkanabat,39.5108,54.3671,304.58,34,2,0.95,TM,1720733854
588,upi,7.0258,124.1667,294.8,92,100,1.77,PH,1720733856
589,ambalangoda,6.2355,80.0538,300.23,83,99,4.85,LK,1720733857
590,west plains,36.7281,-91.8524,305.61,54,0,3.13,US,1720733858
